strategy,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,net_pnl,pnl_pct,reason,regime,duration,rsi_entry_d,rsi_exit_d,rsi_weekly,rsi_monthly,instrument
GFS Basic,2012-11-20,2012-11-23,354.92,362.99,235,1896.58,202.64,1693.94,2.03,RSI Target 60,bull,3,44.1,60.5,67.6,61.2,Asian Paints
GFS Basic,2013-01-09,2013-01-31,394.98,403.01,215,1727.53,205.83,1521.7,1.79,RSI Target 60,bull,22,42.9,68.2,72.9,77.3,Asian Paints
GFS Basic,2013-02-22,2013-02-26,408.73,393.96,212,-3130.29,204.64,-3334.94,-3.85,RSI Stop <30,bull,4,37.6,29.4,81.2,77.3,Asian Paints
GFS Basic,2013-03-01,2013-03-11,397.46,425.9,210,5971.89,207.0,5764.89,6.91,RSI Target 60,bull,10,36.5,61.3,66.1,78.7,Asian Paints
GFS Basic,2013-04-05,2013-04-08,438.88,413.87,202,-5050.54,207.1,-5257.64,-5.93,RSI Stop <30,bull,3,41.4,25.5,62.8,80.4,Asian Paints
GFS Basic,2013-04-26,2013-05-02,420.21,423.27,199,608.65,201.78,406.86,0.49,RSI Target 60,bull,6,42.5,75.6,63.0,73.5,Asian Paints
GFS Basic,2013-06-04,2013-06-11,435.57,405.15,193,-5870.73,196.06,-6066.79,-7.22,RSI Stop <30,bull,7,37.8,22.2,57.8,74.4,Asian Paints
GFS Basic,2013-11-21,2013-11-27,486.1,456.45,161,-4773.58,184.3,-4957.88,-6.34,RSI Stop <30,bull,6,41.7,28.5,69.7,68.2,Asian Paints
GFS Basic,2013-12-04,2013-12-09,465.69,456.36,158,-1473.78,177.31,-1651.09,-2.24,RSI Stop <30,bull,5,36.6,23.9,68.2,61.5,Asian Paints
GFS Basic,2013-12-11,2013-12-13,459.85,446.82,157,-2045.62,173.65,-2219.27,-3.07,RSI Stop <30,bull,2,38.3,13.5,64.6,61.5,Asian Paints
GFS Basic,2013-12-18,2014-02-11,447.54,438.0,156,-1487.56,168.94,-1656.49,-2.37,RSI Target 60,bull,55,39.9,60.8,30.4,54.5,Asian Paints
GFS Basic,2014-08-18,2014-08-20,570.17,558.21,120,-1435.44,165.89,-1601.33,-2.34,RSI Stop <30,bull,2,38.3,29.0,70.2,63.0,Asian Paints
GFS Basic,2014-08-21,2014-08-25,565.06,551.01,118,-1658.23,161.79,-1820.02,-2.73,RSI Stop <30,bull,4,37.9,29.2,66.1,63.0,Asian Paints
GFS Basic,2014-08-28,2014-09-01,565.2,573.98,115,1009.28,160.82,848.46,1.31,RSI Target 60,bull,4,43.6,61.3,67.4,64.6,Asian Paints
GFS Basic,2014-09-25,2014-10-20,586.94,591.79,112,543.25,161.98,381.27,0.58,RSI Target 60,bull,25,42.8,62.2,64.1,62.2,Asian Paints
GFS Basic,2015-02-04,2015-03-17,756.03,759.75,88,327.55,163.52,164.03,0.25,RSI Target 60,bull,41,41.5,61.4,53.3,79.1,Asian Paints
GFS Basic,2015-08-27,2015-09-03,798.62,759.68,83,-3231.91,159.28,-3391.19,-5.12,RSI Stop <30,bull,7,35.8,29.9,63.2,72.0,Asian Paints
GFS Basic,2016-02-15,2016-03-10,805.5,824.51,78,1482.55,156.49,1326.06,2.11,RSI Target 60,bull,24,43.6,68.4,51.9,59.5,Asian Paints
GFS Basic,2016-06-22,2016-06-27,918.99,902.61,70,-1147.28,157.1,-1304.37,-2.03,RSI Stop <30,bull,5,35.4,29.1,69.3,67.7,Asian Paints
GFS Basic,2016-06-28,2016-07-11,920.8,951.24,69,2100.28,158.7,1941.58,3.06,RSI Target 60,bull,13,36.3,64.3,75.5,76.0,Asian Paints
GFS Basic,2016-08-18,2016-09-06,1045.76,1115.54,62,4326.3,163.9,4162.41,6.42,RSI Target 60,bull,19,43.2,70.2,77.2,84.8,Asian Paints
GFS Basic,2016-09-29,2016-10-03,1113.74,1105.21,62,-528.51,168.23,-696.74,-1.01,RSI Target 60,bull,4,44.8,62.1,76.3,80.8,Asian Paints
GFS Basic,2016-10-19,2016-10-27,1106.64,1005.58,62,-6266.11,161.31,-6427.42,-9.37,RSI Stop <30,bull,8,43.8,21.1,66.5,80.8,Asian Paints
GFS Basic,2017-04-10,2017-04-28,1013.22,1040.58,61,1668.9,154.41,1514.49,2.45,RSI Target 60,sideways,18,42.5,61.4,77.1,63.2,Asian Paints
GFS Basic,2017-05-23,2017-06-09,1057.79,1073.36,60,934.01,157.34,776.67,1.22,RSI Target 60,bull,17,44.7,63.4,76.1,67.5,Asian Paints
GFS Basic,2017-06-27,2017-06-30,1089.82,1031.19,59,-3459.44,154.64,-3614.08,-5.62,RSI Stop <30,bull,3,44.7,27.2,59.1,64.5,Asian Paints
GFS Basic,2017-09-26,2017-09-29,1135.63,1058.07,54,-4188.57,147.27,-4335.84,-7.07,RSI Stop <30,bull,3,40.5,18.2,47.1,61.1,Asian Paints
GFS Basic,2018-06-04,2018-07-05,1228.74,1244.05,46,704.05,141.67,562.38,0.99,RSI Target 60,bull,31,40.5,62.3,80.4,65.0,Asian Paints
GFS Basic,2018-08-16,2018-08-30,1335.11,1298.0,43,-1595.73,141.26,-1736.99,-3.03,RSI Stop <30,bull,14,36.3,27.8,66.1,73.0,Asian Paints
GFS Basic,2019-01-25,2019-02-01,1335.29,1375.19,42,1676.07,141.7,1534.37,2.74,RSI Target 60,bull,7,42.6,65.8,80.3,66.0,Asian Paints
GFS Basic,2019-02-25,2019-02-27,1329.86,1326.59,43,-140.34,142.26,-282.61,-0.49,RSI Stop <30,bull,2,35.9,29.5,60.1,66.0,Asian Paints
GFS Basic,2019-03-05,2019-03-06,1339.49,1315.27,42,-1017.42,139.3,-1156.72,-2.06,RSI Stop <30,bull,1,38.3,28.7,60.3,64.9,Asian Paints
GFS Basic,2019-04-10,2019-05-10,1393.29,1265.58,40,-5108.39,133.89,-5242.28,-9.41,RSI Stop <30,bull,30,42.1,22.1,37.1,68.8,Asian Paints
GFS Basic,2019-09-04,2019-09-23,1528.74,1710.48,33,5997.28,133.65,5863.63,11.62,RSI Target 60,bull,19,40.6,69.6,72.7,66.9,Asian Paints
GFS Basic,2019-11-15,2019-11-20,1712.74,1638.31,33,-2456.21,138.39,-2594.6,-4.59,RSI Stop <30,bull,5,42.7,28.4,64.3,72.5,Asian Paints
GFS Basic,2020-02-28,2020-03-19,1762.22,1528.17,30,-7021.48,125.54,-7147.02,-13.52,RSI Stop <30,bull,20,37.2,28.9,57.2,73.7,Asian Paints
GFS Basic,2020-07-14,2020-07-20,1655.52,1671.71,28,453.38,118.81,334.57,0.72,RSI Target 60,bear,6,38.5,61.4,54.5,61.6,Asian Paints
GFS Basic,2020-09-24,2020-10-06,1902.82,1996.44,25,2340.54,123.47,2217.07,4.66,RSI Target 60,bull,12,44.4,60.2,79.8,72.0,Asian Paints
GFS Basic,2020-11-18,2020-12-02,2127.8,2215.56,23,2018.35,126.18,1892.17,3.87,RSI Target 60,bull,14,44.6,70.4,72.7,71.8,Asian Paints
GFS Basic,2021-01-15,2021-01-25,2620.75,2405.08,19,-4097.83,121.74,-4219.57,-8.47,RSI Stop <30,bull,10,40.6,29.2,73.7,80.8,Asian Paints
GFS Basic,2021-02-12,2021-03-19,2432.43,2306.83,19,-2386.49,115.56,-2502.06,-5.41,RSI Target 60,bull,35,39.0,63.8,45.6,63.4,Asian Paints
GFS Basic,2021-07-09,2021-07-20,2943.95,3037.2,15,1398.73,114.92,1283.81,2.91,RSI Target 60,bull,11,41.9,72.6,72.6,76.3,Asian Paints
GFS Basic,2021-07-30,2021-08-10,2925.62,2862.32,15,-949.53,111.87,-1061.4,-2.42,RSI Stop <30,bull,11,44.0,25.5,75.9,77.7,Asian Paints
GFS Basic,2021-08-13,2021-08-20,2872.98,2992.88,15,1798.55,112.96,1685.58,3.91,RSI Target 60,bull,7,37.7,70.5,73.1,77.7,Asian Paints
GFS Basic,2021-09-30,2021-10-25,3254.52,2805.5,14,-6286.26,110.07,-6396.34,-14.04,RSI Stop <30,bull,25,39.8,26.9,49.8,79.8,Asian Paints
GFS Basic,2023-08-01,2023-08-07,3309.88,3262.65,12,-566.72,103.01,-669.73,-1.69,RSI Stop <30,bull,6,42.3,25.2,71.7,61.5,Asian Paints
GFS Advanced,2011-07-28,2011-08-02,280.06,269.59,339,-3548.88,222.63,-3771.51,-3.97,Price < 50 EMA,bull,5,43.1,36.9,68.9,72.5,Asian Paints
GFS Advanced,2013-01-17,2013-01-31,388.79,403.01,235,3341.5,221.83,3119.67,3.41,RSI Target 60,bull,14,43.0,68.2,72.9,77.3,Asian Paints
GFS Advanced,2013-04-26,2013-05-02,420.21,423.27,224,685.11,225.21,459.9,0.49,RSI Target 60,bull,6,42.5,75.6,63.0,73.5,Asian Paints
GFS Advanced,2014-08-28,2014-09-01,565.2,573.98,167,1465.65,226.6,1239.05,1.31,RSI Target 60,bull,4,43.6,61.3,67.4,64.6,Asian Paints
GFS Advanced,2014-09-30,2014-10-16,579.99,571.96,165,-1324.52,226.62,-1551.14,-1.62,Price < 50 EMA,bull,16,41.5,45.9,64.9,62.2,Asian Paints
GFS Advanced,2019-03-05,2019-03-06,1339.49,1315.27,70,-1695.7,221.94,-1917.64,-2.05,RSI Stop <30,bull,1,38.3,28.7,60.3,64.9,Asian Paints
GFS Advanced,2019-09-11,2019-09-23,1467.39,1710.48,63,15314.7,236.63,15078.07,16.31,RSI Target 60,bull,12,41.9,69.6,72.7,66.9,Asian Paints
GFS Advanced,2020-03-04,2020-03-13,1736.82,1715.71,61,-1287.71,249.43,-1537.14,-1.45,Price < 50 EMA,bull,9,43.2,44.1,57.2,73.7,Asian Paints
GFS Advanced,2021-01-19,2021-01-25,2508.9,2405.08,42,-4360.51,244.97,-4605.48,-4.37,RSI Stop <30,bull,6,41.1,29.2,73.7,80.8,Asian Paints
GFS Basic,2006-04-12,2006-04-17,784.88,762.31,121,-2730.96,223.54,-2954.51,-3.11,RSI Target 60,bull,5,42.2,61.4,68.6,85.3,Maruti
GFS Basic,2006-05-18,2006-05-19,792.59,677.38,116,-13364.2,205.79,-13569.99,-14.76,RSI Stop <30,bull,1,37.7,29.7,51.4,85.9,Maruti
GFS Basic,2006-10-23,2006-10-31,829.02,840.35,95,1075.89,191.46,884.43,1.12,RSI Target 60,bull,8,40.7,61.3,81.5,76.8,Maruti
GFS Basic,2006-11-07,2006-11-16,849.01,775.59,94,-6901.89,185.53,-7087.41,-8.88,RSI Stop <30,bull,9,43.5,25.6,65.4,76.8,Maruti
GFS Basic,2007-11-01,2007-11-06,986.8,848.8,74,-10211.92,167.02,-10378.95,-14.21,RSI Stop <30,bull,5,41.4,29.4,63.7,65.2,Maruti
GFS Basic,2007-11-07,2007-12-11,894.93,941.01,71,3272.13,159.92,3112.2,4.9,RSI Target 60,bull,34,35.5,81.3,60.8,52.9,Maruti
GFS Basic,2009-06-30,2009-07-08,950.98,969.78,69,1297.31,162.49,1134.81,1.73,RSI Target 60,bull,8,41.2,64.3,83.6,65.9,Maruti
GFS Basic,2009-08-17,2009-08-27,1219.77,1249.17,55,1616.71,166.09,1450.62,2.16,RSI Target 60,bull,10,40.3,63.3,81.6,74.0,Maruti
GFS Basic,2009-10-20,2009-10-22,1372.29,1315.51,50,-2838.81,164.87,-3003.68,-4.38,RSI Stop <30,bull,2,38.2,21.8,67.8,88.5,Maruti
GFS Basic,2009-10-26,2009-11-18,1356.39,1375.64,48,923.73,160.97,762.76,1.17,RSI Target 60,bull,23,36.7,68.8,60.1,72.3,Maruti
GFS Basic,2012-12-11,2012-12-20,1369.43,1365.06,48,-210.09,161.19,-371.28,-0.56,RSI Target 60,bull,9,41.9,62.1,79.0,64.0,Maruti
GFS Basic,2013-05-27,2013-06-04,1597.3,1388.99,41,-8540.74,152.01,-8692.75,-13.27,RSI Stop <30,bull,8,44.1,21.2,61.1,58.2,Maruti
GFS Basic,2014-07-21,2014-08-01,2308.39,2335.7,25,682.95,144.28,538.67,0.93,RSI Target 60,bull,11,44.5,61.8,72.8,72.3,Maruti
GFS Basic,2014-10-13,2014-10-22,2719.59,2882.16,21,3413.8,145.78,3268.02,5.72,RSI Target 60,bull,9,41.8,64.8,79.4,87.3,Maruti
GFS Basic,2014-12-26,2015-01-07,3105.51,3118.51,19,246.96,146.71,100.25,0.17,RSI Target 60,bull,12,42.5,67.6,70.5,89.0,Maruti
GFS Basic,2015-02-05,2015-03-02,3299.83,3366.79,18,1205.27,148.57,1056.7,1.78,RSI Target 60,bull,25,39.3,70.8,64.3,88.3,Maruti
GFS Basic,2015-03-25,2015-03-26,3300.74,3230.72,19,-1330.37,153.32,-1483.69,-2.37,RSI Stop <30,bull,1,36.3,29.4,63.7,88.3,Maruti
GFS Basic,2015-03-27,2015-04-15,3289.8,3338.49,18,876.44,147.83,728.61,1.23,RSI Target 60,bull,19,40.6,60.6,67.2,93.5,Maruti
GFS Basic,2015-04-21,2015-04-22,3312.91,3141.37,18,-3087.72,144.65,-3232.37,-5.42,RSI Stop <30,bull,1,36.9,27.2,61.1,93.5,Maruti
GFS Basic,2015-07-10,2015-07-15,3603.03,3766.57,16,2616.62,146.15,2470.47,4.29,RSI Target 60,bull,5,43.0,62.6,62.7,97.3,Maruti
GFS Basic,2015-08-24,2015-09-01,4189.58,3706.36,14,-6765.13,138.67,-6903.79,-11.77,RSI Stop <30,bull,8,37.2,26.6,66.7,90.8,Maruti
GFS Basic,2015-10-16,2015-10-27,4009.42,4103.83,13,1227.38,132.43,1094.95,2.1,RSI Target 60,bull,11,43.5,60.0,55.6,92.4,Maruti
GFS Basic,2015-12-07,2015-12-11,4233.08,4089.0,13,-1873.06,135.68,-2008.74,-3.65,RSI Stop <30,bull,4,43.5,20.7,62.2,81.8,Maruti
GFS Basic,2015-12-14,2015-12-30,4136.25,4186.14,13,648.56,135.5,513.07,0.95,RSI Target 60,bull,16,35.1,61.8,56.4,81.8,Maruti
GFS Basic,2016-08-23,2016-08-31,4473.33,4643.89,12,2046.67,136.74,1909.93,3.56,RSI Target 60,bull,8,36.5,72.0,82.8,61.8,Maruti
GFS Basic,2016-11-09,2016-11-11,5271.58,4717.95,10,-5536.32,126.74,-5663.07,-10.74,RSI Stop <30,bull,2,37.1,25.0,55.3,67.5,Maruti
GFS Basic,2017-02-21,2017-03-17,5630.09,5690.49,9,543.57,128.5,415.07,0.82,RSI Target 60,bull,24,43.1,63.3,79.0,62.6,Maruti
GFS Basic,2017-04-03,2017-04-05,5556.73,5828.14,9,2442.66,129.0,2313.66,4.63,RSI Target 60,bull,2,43.9,63.5,72.8,70.0,Maruti
GFS Basic,2017-08-21,2017-09-01,7012.83,7250.66,7,1664.81,126.15,1538.66,3.13,RSI Target 60,bull,11,39.5,63.2,70.9,87.4,Maruti
GFS Basic,2017-09-27,2017-10-26,7413.76,7488.03,7,519.84,131.2,388.64,0.75,RSI Target 60,bull,29,39.8,65.8,57.6,86.6,Maruti
GFS Basic,2018-01-12,2018-01-18,8760.82,8695.17,6,-393.91,131.74,-525.64,-1.0,RSI Stop <30,bull,6,35.1,28.4,80.3,88.2,Maruti
GFS Basic,2018-01-25,2018-02-19,8844.39,8097.61,6,-4480.68,128.62,-4609.3,-8.69,RSI Stop <30,bull,25,40.1,23.4,63.1,95.4,Maruti
GFS Basic,2018-08-03,2018-08-13,8665.13,8428.02,5,-1185.58,110.39,-1295.96,-2.99,RSI Stop <30,bull,10,44.4,28.1,63.3,74.9,Maruti
GFS Basic,2018-08-20,2018-09-11,8704.19,7975.01,5,-3645.9,108.27,-3754.17,-8.63,RSI Stop <30,bull,22,42.2,28.7,49.6,69.8,Maruti
GFS Basic,2021-07-14,2021-07-15,7219.88,6999.8,6,-1320.45,110.23,-1430.68,-3.3,RSI Stop <30,sideways,1,37.9,26.4,60.2,73.0,Maruti
GFS Basic,2021-08-06,2021-08-24,6832.37,6558.74,6,-1641.8,104.73,-1746.53,-4.26,RSI Stop <30,sideways,18,42.3,24.0,53.1,64.0,Maruti
GFS Basic,2022-02-16,2022-03-02,8361.27,7533.41,5,-4139.31,103.95,-4243.26,-10.15,RSI Stop <30,bull,14,43.7,24.6,53.8,56.2,Maruti
GFS Basic,2022-08-23,2022-09-12,8516.56,8663.51,4,587.8,91.65,496.15,1.46,RSI Target 60,bull,20,42.7,64.2,78.1,64.4,Maruti
GFS Basic,2022-09-29,2022-10-13,8596.75,8393.64,4,-812.45,90.91,-903.36,-2.63,RSI Stop <30,bull,14,38.7,29.0,60.4,67.6,Maruti
GFS Basic,2023-06-22,2023-07-05,9264.09,9696.66,4,1730.28,99.48,1630.8,4.4,RSI Target 60,bull,13,44.6,67.5,78.1,67.4,Maruti
GFS Basic,2023-07-25,2023-08-14,9534.14,9130.98,4,-1612.63,98.41,-1711.04,-4.49,RSI Stop <30,bull,20,40.2,28.1,59.5,66.2,Maruti
GFS Basic,2023-10-03,2023-10-25,10497.02,10372.26,3,-374.27,84.93,-459.2,-1.46,RSI Target 60,bull,22,42.4,71.1,74.5,66.7,Maruti
GFS Basic,2023-11-01,2023-11-03,10285.72,10066.11,3,-658.83,83.22,-742.06,-2.4,RSI Stop <30,bull,2,43.1,29.8,63.1,62.1,Maruti
GFS Basic,2023-11-10,2023-11-20,10246.1,10350.13,3,312.07,83.97,228.1,0.74,RSI Target 60,bull,10,35.3,63.0,71.7,62.1,Maruti
GFS Basic,2024-03-14,2024-03-20,11329.83,11696.9,3,1101.22,92.01,1009.21,2.97,RSI Target 60,bull,6,42.4,73.1,64.6,77.3,Maruti
GFS Basic,2024-05-14,2024-05-24,12460.91,12734.54,3,820.87,99.26,721.61,1.93,RSI Target 60,bull,10,43.6,64.0,76.3,84.4,Maruti
GFS Basic,2024-05-31,2024-06-28,12560.53,11787.71,3,-2318.49,96.67,-2415.16,-6.41,RSI Stop <30,bull,28,42.7,20.9,45.9,83.2,Maruti
GFS Basic,2025-11-17,2025-11-24,15742.87,15950.02,2,414.31,85.73,328.57,1.04,RSI Target 60,bull,7,35.7,61.3,76.0,69.2,Maruti
GFS Advanced,2006-10-23,2006-10-31,829.02,840.35,114,1291.07,226.68,1064.38,1.13,RSI Target 60,bull,8,40.7,61.3,81.5,76.8,Maruti
GFS Advanced,2017-03-09,2017-03-17,5431.54,5690.49,17,4402.03,225.08,4176.95,4.52,RSI Target 60,bull,8,44.9,63.3,79.0,62.6,Maruti
GFS Advanced,2017-09-29,2017-10-18,7357.97,7224.44,13,-1735.9,226.09,-1961.99,-2.05,Price < 50 EMA,bull,19,40.8,53.0,66.0,86.6,Maruti
GFS Advanced,2023-11-02,2023-11-03,10219.23,10066.11,9,-1378.17,218.28,-1596.45,-1.74,RSI Stop <30,bull,1,38.8,29.8,63.1,62.1,Maruti
GFS Basic,2006-03-31,2006-04-12,4.22,4.14,22486,-1896.74,224.47,-2121.21,-2.23,RSI Target 60,bear,12,37.3,60.3,65.1,85.2,Bajaj Finance
GFS Basic,2006-04-17,2006-04-27,4.14,3.8,22465,-7712.49,213.97,-7926.46,-8.52,RSI Stop <30,bear,10,44.2,24.3,63.2,85.2,Bajaj Finance
GFS Basic,2009-10-23,2009-11-05,2.51,2.27,34016,-8097.17,196.84,-8294.01,-9.71,RSI Stop <30,bull,13,42.5,12.5,66.5,71.8,Bajaj Finance
GFS Basic,2009-11-12,2009-11-17,2.76,2.65,28135,-3055.8,184.55,-3240.36,-4.18,RSI Target 60,bull,5,35.1,69.6,63.6,71.8,Bajaj Finance
GFS Basic,2010-02-03,2010-02-04,3.07,2.64,24243,-10521.27,169.98,-10691.24,-14.35,RSI Stop <30,bull,1,35.1,25.0,62.5,88.1,Bajaj Finance
GFS Basic,2010-06-03,2010-06-14,4.19,4.13,15339,-997.92,157.27,-1155.19,-1.8,RSI Target 60,bull,11,39.5,65.7,78.5,93.4,Bajaj Finance
GFS Basic,2010-06-29,2010-07-05,4.19,4.35,15078,2390.8,158.35,2232.45,3.53,RSI Target 60,bull,6,35.0,64.3,82.2,93.3,Bajaj Finance
GFS Basic,2010-10-08,2010-10-13,7.21,7.12,9063,-825.86,159.72,-985.58,-1.51,RSI Target 60,bull,5,42.4,61.7,88.0,95.5,Bajaj Finance
GFS Basic,2010-10-18,2010-11-08,7.2,7.22,8944,187.14,158.68,28.46,0.04,RSI Target 60,bull,21,38.6,69.8,86.8,95.4,Bajaj Finance
GFS Basic,2011-04-27,2011-05-03,6.33,5.82,10175,-5201.21,153.16,-5354.37,-8.31,RSI Stop <30,sideways,6,40.9,18.1,60.2,75.9,Bajaj Finance
GFS Basic,2011-08-12,2011-09-06,6.42,5.68,9242,-6904.96,140.11,-7045.07,-11.87,RSI Stop <30,sideways,25,44.9,23.8,51.2,59.0,Bajaj Finance
GFS Basic,2012-04-25,2012-05-02,8.03,8.07,6561,307.68,132.7,174.98,0.33,RSI Target 60,bull,7,44.7,65.0,77.6,67.7,Bajaj Finance
GFS Basic,2012-05-04,2012-06-12,8.11,7.98,6519,-836.89,131.88,-968.77,-1.83,RSI Target 60,bull,39,39.8,76.6,66.0,61.5,Bajaj Finance
GFS Basic,2012-08-29,2012-09-03,9.99,9.63,5197,-1846.74,128.78,-1975.52,-3.81,RSI Stop <30,bull,5,42.1,29.0,77.8,77.3,Bajaj Finance
GFS Basic,2012-09-04,2012-09-06,9.69,9.6,5166,-418.24,126.09,-544.33,-1.09,RSI Stop <30,bull,2,36.9,29.5,77.8,77.3,Bajaj Finance
GFS Basic,2012-09-10,2012-09-17,9.87,10.3,5019,2187.04,127.66,2059.38,4.16,RSI Target 60,bull,7,40.4,61.7,79.7,77.3,Bajaj Finance
GFS Basic,2012-12-06,2012-12-14,12.71,11.88,4052,-3345.96,126.27,-3472.23,-6.74,RSI Stop <30,bull,8,41.7,18.6,73.1,89.3,Bajaj Finance
GFS Basic,2013-01-23,2013-02-04,12.96,12.24,3717,-2697.45,119.6,-2817.05,-5.85,RSI Stop <30,bull,12,42.3,25.8,50.5,89.4,Bajaj Finance
GFS Basic,2013-06-06,2013-06-11,13.98,14.15,3256,572.52,117.05,455.47,1.0,RSI Target 60,bull,5,42.0,62.9,63.8,80.9,Bajaj Finance
GFS Basic,2013-07-01,2013-07-11,13.47,13.87,3409,1341.7,118.79,1222.9,2.66,RSI Target 60,bull,10,41.1,60.2,67.6,73.8,Bajaj Finance
GFS Basic,2013-07-22,2013-07-29,13.26,11.58,3551,-5975.71,113.81,-6089.52,-12.93,RSI Stop <30,bull,7,40.2,29.3,55.4,73.8,Bajaj Finance
GFS Basic,2013-11-28,2013-12-03,13.55,14.06,3048,1558.27,108.74,1449.53,3.51,RSI Target 60,bull,5,44.9,61.6,66.7,59.1,Bajaj Finance
GFS Basic,2014-01-20,2014-01-21,15.17,15.28,2814,303.31,110.51,192.79,0.45,RSI Target 60,bull,1,44.8,60.3,87.2,60.9,Bajaj Finance
GFS Basic,2014-01-27,2014-02-24,15.18,14.6,2824,-1626.17,108.91,-1735.08,-4.05,RSI Target 60,bull,28,35.5,60.5,62.8,56.7,Bajaj Finance
GFS Basic,2014-04-22,2014-04-24,17.24,17.48,2391,573.03,107.52,465.51,1.13,RSI Target 60,bull,2,40.4,61.7,71.4,64.6,Bajaj Finance
GFS Basic,2014-05-14,2014-05-22,18.37,19.55,2268,2682.72,110.7,2572.03,6.17,RSI Target 60,bull,8,44.9,65.4,71.2,66.5,Bajaj Finance
GFS Basic,2014-06-23,2014-07-03,20.16,20.98,2188,1783.55,115.21,1668.35,3.78,RSI Target 60,bull,10,45.0,66.3,65.3,72.3,Bajaj Finance
GFS Basic,2014-12-05,2014-12-09,30.47,31.35,1499,1319.35,118.19,1201.16,2.63,RSI Target 60,bull,4,44.1,73.9,74.7,96.9,Bajaj Finance
GFS Basic,2015-03-10,2015-03-23,42.33,38.5,1106,-4237.41,114.98,-4352.39,-9.3,RSI Stop <30,bull,13,42.1,14.7,71.0,97.6,Bajaj Finance
GFS Basic,2015-07-13,2015-07-23,49.18,49.73,868,474.62,110.69,363.93,0.85,RSI Stop <30,bull,10,40.6,29.0,60.3,97.9,Bajaj Finance
GFS Basic,2015-08-20,2015-08-21,52.39,51.7,821,-564.44,110.33,-674.77,-1.57,RSI Stop <30,bull,1,37.5,25.2,65.4,97.9,Bajaj Finance
GFS Basic,2015-09-04,2015-09-14,50.76,49.81,835,-791.62,108.7,-900.33,-2.12,RSI Target 60,bull,10,38.3,61.9,61.4,86.6,Bajaj Finance
GFS Basic,2016-01-19,2016-02-05,57.86,64.8,718,4983.09,112.82,4870.27,11.72,RSI Target 60,bull,17,39.0,64.7,77.1,84.6,Bajaj Finance
GFS Basic,2016-02-23,2016-02-25,59.45,55.66,776,-2944.34,114.8,-3059.15,-6.63,RSI Stop <30,bull,2,37.4,21.8,60.9,84.6,Bajaj Finance
GFS Basic,2016-05-04,2016-05-11,69.2,72.59,625,2122.02,113.64,2008.38,4.64,RSI Target 60,bull,7,42.1,68.3,65.3,82.7,Bajaj Finance
GFS Basic,2016-06-23,2016-06-30,74.24,77.58,608,2030.57,117.74,1912.83,4.24,RSI Target 60,bull,7,39.8,68.2,65.4,87.5,Bajaj Finance
GFS Basic,2016-09-27,2016-09-29,110.78,100.7,424,-4274.89,115.29,-4390.18,-9.35,RSI Stop <30,bull,2,43.9,26.7,83.3,90.4,Bajaj Finance
GFS Basic,2016-10-17,2016-10-21,103.98,110.13,411,2531.2,112.92,2418.28,5.66,RSI Target 60,bull,4,39.6,77.1,70.8,84.7,Bajaj Finance
GFS Basic,2016-11-02,2016-11-08,105.93,95.51,426,-4439.82,111.02,-4550.84,-10.08,RSI Stop <30,bull,6,39.3,20.7,46.4,91.0,Bajaj Finance
GFS Basic,2017-03-06,2017-03-16,102.72,112.97,397,4068.28,110.17,3958.1,9.71,RSI Target 60,bull,10,44.5,67.3,72.2,73.2,Bajaj Finance
GFS Basic,2017-05-23,2017-06-08,126.74,132.21,351,1921.95,116.18,1805.77,4.06,RSI Target 60,bull,16,43.7,63.2,82.0,76.3,Bajaj Finance
GFS Basic,2017-09-28,2017-10-13,181.14,190.12,255,2288.42,120.35,2168.06,4.69,RSI Target 60,bull,15,43.0,62.3,87.6,79.7,Bajaj Finance
GFS Basic,2017-10-24,2017-11-02,180.94,176.21,267,-1262.07,121.38,-1383.45,-2.86,RSI Stop <30,bull,9,42.5,29.6,65.2,76.5,Bajaj Finance
GFS Basic,2017-11-06,2017-12-22,179.78,173.51,261,-1636.11,117.91,-1754.02,-3.74,RSI Target 60,bull,46,40.1,68.0,40.6,74.9,Bajaj Finance
GFS Basic,2018-04-27,2018-05-17,186.6,201.16,243,3538.37,119.76,3418.61,7.54,RSI Target 60,bull,20,39.4,72.3,71.8,81.9,Bajaj Finance
GFS Basic,2018-09-03,2018-09-12,288.42,252.95,168,-5959.88,116.84,-6076.72,-12.54,RSI Stop <30,bull,9,43.0,28.1,78.5,88.3,Bajaj Finance
GFS Basic,2019-01-09,2019-02-06,252.03,264.38,169,2087.4,112.15,1975.26,4.64,RSI Target 60,bull,28,35.9,63.7,71.0,66.4,Bajaj Finance
GFS Basic,2019-02-27,2019-03-06,261.4,269.79,171,1434.35,116.15,1318.2,2.95,RSI Target 60,bull,7,39.7,70.7,65.3,66.9,Bajaj Finance
GFS Basic,2019-05-08,2019-05-17,299.64,321.9,153,3405.02,120.74,3284.28,7.16,RSI Target 60,bull,9,40.1,63.1,69.5,74.5,Bajaj Finance
GFS Basic,2019-07-08,2019-07-22,367.21,317.14,133,-6659.28,116.96,-6776.25,-13.87,RSI Stop <30,bull,14,42.2,29.5,60.8,77.0,Bajaj Finance
GFS Basic,2019-08-22,2019-09-13,324.82,334.79,131,1306.21,111.25,1194.96,2.81,RSI Target 60,bull,22,42.6,72.2,47.2,65.3,Bajaj Finance
